,fridge_1,fridge_2,fridge_3,fridge_4,fridge_5,fridge_6,fridge_7,fridge_8,fridge_9,fridge_10,fridge_11,fridge_12,fridge_13,fridge_14,fridge_15,fridge_16,fridge_17,fridge_18,fridge_19,fridge_20,fridge_21,fridge_22,fridge_23,fridge_24,fridge_25,fridge_26,fridge_27,fridge_28,fridge_29,fridge_30,fridge_31,fridge_32,fridge_33,fridge_34,fridge_35,fridge_36,fridge_37,fridge_38,fridge_39,fridge_40,fridge_41,fridge_42,fridge_43,fridge_44,fridge_45,fridge_46,fridge_47,fridge_48,fridge_49,fridge_50,fridge_51,fridge_52,fridge_53,fridge_54,fridge_55,fridge_56,fridge_57,fridge_58,fridge_59,fridge_60,fridge_61,fridge_62,fridge_63,fridge_64,fridge_65,fridge_66,fridge_67,fridge_68,fridge_69,fridge_70,fridge_71,fridge_72,fridge_73,fridge_74,fridge_75,fridge_76,fridge_77,fridge_78,fridge_79,fridge_80,fridge_81,fridge_82,fridge_83,fridge_84,fridge_85,fridge_86,fridge_87,fridge_88,fridge_89,fridge_90,fridge_91,fridge_92,fridge_93,fridge_94,fridge_95,fridge_96,fridge_97,fridge_98,fridge_99,fridge_100
1102,0.0,0,0,0,0.0,0,304,0.0,0.0,0.0,0.0,0.0,0.0,116.0,134.0,122.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,3.0,42.0,41.0,41.0,2.0,192.0,41.0,45.0,2.0,41.0,44.0,2.0,2.0,44.0,2.0,49.0,41.0,2.0,2.0,44.0,50.0,43.0,41.0,2.0,2.0,41.0,103.0,2.0,99.0,0.0,54.0,0.0,933.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,918.0,0.0,0.0,0.0,0.0,53.0,0.0,62.0
1103,0.0,0,0,0,0.0,0,74,0.0,0.0,0.0,0.0,0.0,0.0,116.0,125.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,1375.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,3.0,42.0,41.0,41.0,2.0,192.0,41.0,45.0,2.0,41.0,44.0,2.0,2.0,45.0,2.0,49.0,41.0,2.0,2.0,45.0,50.0,43.0,41.0,2.0,2.0,41.0,103.0,2.0,94.0,0.0,1.0,0.0,62.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914.0,0.0,0.0,53.0,0.0,968.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
1104,0.0,0,0,0,0.0,0,73,0.0,0.0,0.0,0.0,0.0,0.0,116.0,118.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,133.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,2.0,42.0,41.0,41.0,2.0,192.0,2.0,45.0,2.0,40.0,43.0,2.0,2.0,45.0,2.0,49.0,41.0,2.0,40.0,45.0,50.0,43.0,41.0,2.0,2.0,41.0,102.0,2.0,92.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,887.0,0.0,921.0,62.0,0.0,0.0,0.0,0.0,62.0,59.0,0.0,0.0,0.0,935.0,0.0,0.0,57.0
1105,0.0,0,0,0,0.0,0,74,0.0,0.0,0.0,0.0,0.0,0.0,115.0,119.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,1377.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,1359.0,0.0,0.0,0.0,43.0,2.0,42.0,41.0,41.0,36.0,190.0,2.0,45.0,2.0,2.0,43.0,2.0,2.0,45.0,2.0,48.0,41.0,2.0,36.0,45.0,50.0,42.5,2.0,2.0,39.0,41.0,102.0,2.0,91.0,968.0,0.0,0.0,57.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,62.0,59.0,0.0,0.0,0.0,989.0,59.0,56.0,0.0,0.0,944.0,61.0,0.0,0.0,55.0
1106,0.0,0,0,0,0.0,231,75,0.0,0.0,0.0,0.0,0.0,0.0,115.0,118.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,134.0,0.0,0.0,0.0,122.0,0.0,1383.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,43.0,2.0,42.0,41.0,41.0,37.0,190.0,2.0,46.0,2.0,2.0,43.0,2.0,2.0,45.0,2.0,49.0,41.0,2.0,43.0,45.0,50.0,42.0,2.0,2.0,35.0,41.0,97.0,2.0,90.0,60.0,0.0,0.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,60.0,57.0,0.0,0.0,0.0,62.0,57.0,55.0,0.0,0.0,61.0,58.0,0.0,0.0,53.0
1107,0.0,0,0,0,0.0,78,74,0.0,0.0,0.0,0.0,0.0,0.0,112.0,116.0,80.0,1399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,124.0,0.0,0.0,0.0,122.0,0.0,148.0,0.0,0.0,0.0,128.0,0.0,0.0,1366.0,42.0,185.0,42.0,41.0,2.0,44.0,190.0,2.0,46.0,2.0,2.0,42.0,2.0,2.0,45.0,2.0,48.0,6.0,2.0,44.0,45.0,50.0,42.0,2.0,2.0,43.0,44.0,94.0,2.0,90.0,57.0,0.0,0.0,53.0,951.0,0.0,0.0,0.0,0.0,0.0,511.0,0.0,944.0,57.0,0.0,57.0,56.0,0.0,909.0,0.0,59.0,55.0,30.0,0.0,0.0,58.0,56.0,0.0,937.0,6.0
1108,0.0,0,0,0,0.0,73,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,119.0,0.0,0.0,0.0,118.0,0.0,136.0,0.0,0.0,0.0,121.0,1388.0,0.0,137.0,42.0,187.0,41.0,41.0,2.0,44.0,190.0,2.0,44.0,2.0,2.0,42.0,2.0,2.0,46.0,2.0,47.0,2.0,2.0,44.0,45.0,49.0,42.0,2.0,2.0,44.0,44.0,94.0,2.0,89.0,55.0,0.0,0.0,1.0,61.0,0.0,0.0,0.0,891.0,0.0,62.0,0.0,61.0,55.0,0.0,55.0,2.0,0.0,60.0,0.0,56.5,54.0,0.0,0.0,0.0,56.0,54.0,0.0,62.0,0.0
1109,0.0,0,0,0,217.0,73,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,117.0,0.0,125.0,0.0,0.0,0.0,121.0,134.0,1372.0,130.0,42.0,187.0,41.0,4.0,2.0,44.0,190.0,2.0,44.0,2.0,2.0,42.0,2.0,2.0,46.0,2.0,46.0,2.0,2.0,44.0,45.0,50.0,42.0,2.0,2.0,44.0,44.0,92.0,2.0,88.0,53.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,61.0,0.0,60.0,0.0,58.0,54.0,0.0,27.0,0.0,0.0,57.0,0.0,55.0,1.0,0.0,0.0,0.0,54.0,1.0,0.0,60.0,0.0
1110,0.0,0,0,0,79.0,74,74,0.0,0.0,0.0,1143.0,0.0,0.0,0.0,0.0,0.0,119.0,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,114.0,0.0,128.0,0.0,0.0,0.0,121.0,128.0,134.0,124.0,42.0,187.0,41.0,2.0,2.0,44.0,190.0,2.0,43.0,2.0,2.0,42.0,2.0,2.0,46.0,2.0,46.0,2.0,2.0,44.0,45.0,49.0,41.0,2.0,2.0,44.0,44.0,91.0,2.0,88.0,1.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,58.0,0.0,57.0,0.0,56.0,1.0,930.0,0.0,0.0,0.0,55.0,0.0,53.0,0.0,0.0,0.0,926.0,1.0,0.0,0.0,57.0,0.0
1111,0.0,0,0,0,73.0,74,75,304.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,119.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,118.0,121.0,129.0,125.0,42.0,187.0,41.0,2.0,2.0,45.0,190.0,2.0,43.0,2.0,2.0,42.0,2.0,2.0,46.0,2.0,45.0,2.0,2.0,44.0,46.0,50.0,41.0,2.0,2.0,44.0,45.0,90.0,37.0,88.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,56.0,0.0,55.0,0.0,53.0,0.0,62.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,970.0,926.0,0.0,0.0,0.0,55.0,0.0
1112,0.0,0,0,0,74.0,74,74,82.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,118.0,121.0,1353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,1397.0,127.0,0.0,0.0,0.0,116.0,121.0,119.0,123.0,42.0,187.0,41.0,2.0,2.0,45.0,192.0,2.0,43.0,2.0,2.0,42.0,2.0,2.0,46.0,36.0,45.0,2.0,2.0,44.0,44.0,49.0,42.0,2.0,2.0,44.0,45.0,90.0,36.0,88.0,0.0,0.0,940.0,0.0,4.0,933.0,0.0,0.0,54.5,0.0,1.0,916.0,53.0,0.0,59.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,60.0,0.0,0.0,0.0,33.0,0.0
1113,0.0,0,0,0,74.0,74,75,76.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,117.0,121.0,128.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,124.0,0.0,0.0,0.0,0.0,121.0,121.0,121.0,42.0,187.0,41.0,2.0,2.0,45.0,190.0,2.0,42.0,2.0,2.0,41.0,2.0,2.0,47.0,38.0,45.0,2.0,2.0,45.0,43.0,49.0,42.0,2.0,2.0,44.0,45.0,90.0,57.0,2.0,0.0,0.0,62.0,0.0,0.0,61.0,0.0,0.0,2.0,0.0,0.0,62.0,2.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,57.0,0.0,0.0,0.0,0.0,0.0
1114,0.0,0,0,0,74.0,74,75,74.0,81.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,114.0,119.0,114.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,123.0,1357.0,0.0,0.0,0.0,118.0,122.0,119.0,42.0,187.0,41.0,2.0,2.0,45.0,192.0,2.0,42.0,35.0,2.0,41.0,2.0,2.0,45.0,44.0,45.0,2.0,2.0,44.0,43.0,49.0,41.0,2.0,2.0,45.0,45.0,89.0,105.0,2.0,0.0,0.0,60.0,0.0,0.0,58.5,887.0,0.0,0.0,959.0,0.0,60.0,0.0,0.0,55.0,0.0,0.0,889.0,0.0,0.0,0.0,0.0,0.0,56.0,55.0,0.0,0.0,0.0,0.0,0.0
1115,0.0,0,233,0,74.0,74,74,75.0,81.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,114.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,122.0,138.0,0.0,0.0,0.0,117.0,118.0,0.0,41.0,187.0,41.0,2.0,2.0,45.0,190.0,2.0,42.0,37.0,2.0,41.0,2.0,2.0,44.0,44.0,44.0,2.0,2.0,45.0,43.0,49.0,41.0,2.0,2.0,45.0,45.0,88.0,100.0,2.0,0.0,912.0,56.0,0.0,0.0,56.0,62.0,0.0,0.0,62.0,0.0,57.0,0.0,0.0,53.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,55.0,38.0,0.0,0.0,942.0,0.0,0.0
1116,0.0,0,76,0,74.0,74,75,75.0,74.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,113.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,10.0,123.0,0.0,0.0,0.0,3.0,119.0,0.0,41.0,187.0,41.0,2.0,2.0,45.0,190.0,2.0,42.0,44.0,2.0,41.0,2.0,2.0,43.0,44.0,44.0,2.0,2.0,45.0,43.0,49.0,41.0,2.0,2.0,45.0,45.0,88.0,100.0,2.0,0.0,64.0,55.0,0.0,0.0,53.0,59.0,0.0,0.0,58.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,62.0,0.0,0.0
1117,0.0,0,69,0,74.0,74,74,75.0,74.0,279.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,112.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,1388.0,0.0,0.0,0.0,129.0,0.0,121.0,0.0,0.0,0.0,0.0,6.0,0.0,41.0,187.0,41.0,2.0,2.0,46.0,190.0,2.0,41.0,44.0,2.0,41.0,37.0,2.0,43.0,45.0,44.0,2.0,2.0,45.0,42.0,49.0,41.0,2.0,2.0,45.0,45.0,88.0,100.0,2.0,0.0,60.0,12.0,0.0,0.0,52.0,56.0,0.0,0.0,56.0,0.0,27.5,0.0,0.0,0.0,0.0,0.0,56.0,0.0,899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0
1118,0.0,0,67,0,74.0,74,74,76.0,75.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,128.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,187.0,41.0,2.0,2.0,45.0,190.0,2.0,41.0,44.0,2.0,41.0,38.0,2.0,43.0,45.0,44.0,2.0,2.0,45.0,42.0,49.0,41.0,2.0,2.0,45.0,45.0,88.0,100.0,2.0,0.0,58.0,0.0,0.0,0.0,1.0,55.0,879.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0
1119,0.0,0,67,0,74.0,74,77,75.0,75.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,125.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,187.0,41.0,2.0,2.0,46.0,190.0,2.0,42.0,44.0,2.0,41.0,44.0,2.0,43.0,45.0,44.0,2.0,2.0,43.0,42.0,49.0,41.0,2.0,2.0,46.0,45.0,88.0,100.0,2.0,0.0,56.0,0.0,0.0,0.0,0.0,32.0,64.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,897.0
1120,313.0,0,67,0,74.0,74,72,75.0,75.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,125.0,0.0,119.0,1357.0,0.0,0.0,0.0,0.0,0.0,41.0,187.0,41.0,2.0,2.0,45.0,190.0,2.0,41.0,44.0,2.0,41.0,44.0,2.0,43.0,46.0,44.0,2.0,2.0,43.0,42.0,49.0,41.0,2.0,36.0,44.0,46.0,88.0,100.0,2.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,61.0
1121,80.0,0,66,0,74.0,74,69,75.0,75.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,123.0,0.0,118.0,136.0,0.0,0.0,0.0,0.0,0.0,41.0,187.0,40.0,2.0,2.0,44.0,190.0,2.0,42.0,45.0,2.0,41.0,44.0,2.0,43.0,46.0,44.0,2.0,2.0,43.0,42.0,49.0,41.0,2.0,38.0,43.0,44.0,5.0,100.0,2.0,0.0,0.0,0.0,970.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879.0,912.0,0.0,0.0,55.0,0.0,914.0,979.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0
1122,74.0,0,66,0,74.0,74,0,75.0,75.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,121.0,0.0,0.0,123.0,2.0,0.0,2.0,0.0,0.0,41.0,187.0,41.0,2.0,2.0,43.0,2.0,2.0,41.0,45.0,2.0,41.0,45.0,2.0,43.0,46.0,44.0,2.0,41.0,42.0,41.0,49.0,41.0,2.0,44.0,43.0,43.0,2.0,100.0,2.0,905.0,0.0,0.0,61.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,939.0,0.0,62.0,62.0,0.0,0.0,48.0,0.0,63.0,61.0,0.0,0.0,0.0,981.0,0.0,0.0,57.0
1123,75.0,0,65,0,74.0,74,0,75.0,75.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,1375.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,2.0,0.0,0.0,41.0,187.0,2.0,2.0,2.0,43.0,2.0,2.0,41.0,45.0,2.0,41.0,45.0,2.0,42.0,46.0,44.0,2.0,35.0,42.0,41.0,49.0,40.0,2.0,44.0,42.0,43.0,2.0,99.0,2.0,62.0,0.0,0.0,58.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,59.0,59.0,0.0,0.0,0.0,0.0,61.0,58.0,0.0,0.0,924.0,63.0,0.0,0.0,55.0
1124,75.0,0,65,302,74.0,70,0,75.0,75.0,67.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.0,1372.0,0.0,0.0,0.0,118.0,137.0,0.0,0.0,0.0,2.0,0.0,122.0,0.0,0.0,2.0,0.0,0.0,41.0,187.0,2.0,2.0,2.0,43.0,2.0,2.0,41.0,45.0,2.0,41.0,45.0,41.0,42.0,46.0,44.0,2.0,44.0,42.0,41.0,49.0,2.0,2.0,44.0,42.0,42.0,2.0,99.0,2.0,59.0,0.0,0.0,56.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,57.0,57.0,0.0,0.0,0.0,899.0,57.0,55.0,0.0,0.0,62.0,60.0,0.0,939.0,3.0
1125,75.0,0,2,81,74.0,2,0,75.0,75.0,66.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,136.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,3.0,0.0,119.0,1399.0,0.0,0.0,0.0,0.0,41.0,187.0,2.0,2.0,2.0,43.0,2.0,2.0,41.0,45.0,2.0,41.0,45.0,37.0,42.0,46.0,44.0,2.0,44.0,42.0,41.0,49.0,2.0,2.0,44.0,42.0,42.0,2.0,99.0,2.0,56.0,0.0,0.0,53.0,942.0,0.0,0.0,0.0,889.0,0.0,916.0,0.0,0.0,57.0,0.0,55.0,55.0,0.0,989.0,0.0,62.0,56.0,53.0,0.0,0.0,59.0,57.0,0.0,63.0,0.0
1126,75.0,0,0,74,74.0,0,0,75.0,75.0,66.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1399.0,122.0,127.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,119.0,132.0,0.0,0.0,0.0,0.0,41.0,187.0,2.0,2.0,2.0,42.0,53.0,2.0,41.0,45.0,2.0,2.0,45.0,44.0,42.0,47.0,44.0,2.0,44.0,42.0,41.0,49.0,2.0,2.0,45.0,42.0,42.0,2.0,94.0,2.0,55.0,0.0,0.0,52.0,62.0,0.0,0.0,0.0,64.0,0.0,62.0,0.0,968.0,55.0,0.0,1.0,9.0,0.0,62.0,0.0,59.0,54.0,31.0,0.0,0.0,56.0,55.0,0.0,61.0,0.0
1127,75.0,0,0,73,75.0,0,0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,121.0,119.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,119.0,119.0,1.0,0.0,0.0,0.0,41.0,185.0,2.0,2.0,2.0,42.0,44.0,2.0,41.0,46.0,2.0,2.0,45.0,44.0,42.0,46.0,43.0,2.0,44.0,42.0,41.0,49.0,2.0,2.0,45.0,42.0,42.0,2.0,91.75,2.0,52.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,60.5,0.0,59.0,0.0,61.0,53.0,0.0,0.0,0.0,0.0,60.0,0.0,57.0,1.0,0.0,0.0,0.0,55.0,53.0,0.0,58.0,0.0
1128,75.0,0,0,74,69.0,0,0,75.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,122.0,121.0,1388.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,4.0,119.0,1.0,0.0,1.0,0.0,40.0,185.0,2.0,2.0,2.0,42.0,50.0,2.0,41.0,45.0,2.0,2.0,45.0,44.0,42.0,47.0,43.0,2.0,44.0,42.0,41.0,48.0,2.0,2.0,45.0,42.0,41.0,2.0,90.0,2.0,2.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,58.0,0.0,56.0,0.0,57.0,0.0,912.0,0.0,0.0,0.0,57.0,0.0,55.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,56.0,0.0
1129,75.0,0,0,74,0.0,0,0,75.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,119.0,119.0,134.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,118.0,0.0,0.0,1.0,0.0,2.0,185.0,2.0,2.0,2.0,42.0,50.0,2.0,41.0,44.0,2.0,2.0,45.0,44.0,41.0,47.0,44.0,2.0,45.0,42.0,41.0,48.0,2.0,2.0,45.0,41.0,42.0,2.0,89.0,2.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,55.0,0.0,54.0,0.0,55.0,0.0,63.0,0.0,0.0,0.0,55.0,0.0,53.0,0.0,0.0,0.0,951.0,1.0,0.0,0.0,55.0,0.0
1130,75.0,0,0,74,0.0,0,0,77.0,74.0,0.0,0.0,1386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,118.0,118.0,122.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,1.0,0.0,0.0,117.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,42.0,51.0,2.0,41.0,44.0,2.0,2.0,45.0,45.0,41.0,46.0,43.0,2.0,45.0,42.0,41.0,49.0,2.0,2.0,45.0,41.0,41.0,2.0,88.0,2.0,0.0,0.0,914.0,0.0,53.0,485.0,0.0,0.0,54.0,0.0,35.0,918.0,54.0,0.0,60.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,942.0,61.0,0.0,0.0,0.0,0.0,0.0
1131,75.0,0,0,74,0.0,0,0,70.0,74.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,114.0,117.0,121.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,42.0,54.0,2.0,41.0,43.0,2.0,2.0,46.0,45.0,41.0,44.0,43.0,2.0,45.0,41.0,41.0,49.0,2.0,2.0,45.0,41.0,41.0,2.0,88.0,3.0,0.0,0.0,63.0,0.0,0.0,970.0,0.0,0.0,1.0,0.0,0.0,63.0,3.0,0.0,57.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61.0,58.0,0.0,0.0,0.0,0.0,0.0
1132,74.0,271,0,75,0.0,0,0,41.0,74.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,42.0,52.0,2.0,2.0,43.0,2.0,2.0,45.0,45.0,41.0,44.0,43.0,2.0,45.0,41.0,41.0,49.0,2.0,2.0,46.0,41.0,41.0,2.0,88.0,2.0,0.0,928.0,60.0,0.0,0.0,59.0,889.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,55.0,0.0,0.0,907.0,0.0,0.0,0.0,0.0,0.0,58.0,56.0,0.0,0.0,0.0,0.0,0.0
1133,75.0,77,0,74,0.0,0,0,2.0,73.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,1370.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,42.0,51.0,2.0,2.0,42.0,2.0,2.0,44.0,45.0,41.0,44.0,42.0,2.0,45.0,41.0,41.0,49.0,2.0,2.0,46.0,41.0,41.0,2.0,35.0,2.0,0.0,64.0,57.0,0.0,0.0,56.0,62.0,0.0,0.0,916.0,0.0,57.0,0.0,0.0,2.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,56.0,54.0,0.0,0.0,968.0,0.0,0.0
1134,74.0,74,0,74,0.0,0,0,0.0,0.0,0.0,0.0,123.0,1357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,54.0,2.0,2.0,2.0,41.0,51.0,2.0,2.0,42.0,2.0,2.0,43.0,45.0,41.0,43.0,43.0,2.0,45.0,41.0,41.0,49.0,2.0,2.0,46.0,41.0,41.0,2.0,2.0,2.0,0.0,61.0,54.0,0.0,0.0,54.0,59.0,0.0,0.0,61.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,54.0,53.0,0.0,0.0,61.0,0.0,0.0
1135,74.0,74,0,74,0.0,0,0,0.0,0.0,0.0,0.0,122.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,44.0,2.0,2.0,2.0,42.0,51.0,33.0,2.0,42.0,2.0,2.0,43.0,45.0,41.0,43.0,42.0,2.0,45.0,41.0,39.0,48.0,2.0,2.0,45.0,41.0,41.0,2.0,2.0,2.0,0.0,58.0,40.0,0.0,0.0,52.0,56.0,0.0,0.0,58.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,59.0,0.0,0.0
