PGE,SCE,SDGE,VEA,CAISO,timestamp
9997.11,12383.65,1892.1,175.84,24448.71,2024-06-15 09:00:00
9935.86,12832.85,1671.41,181.34,24621.46,2024-06-15 10:00:00
9552.5,13185.69,1546.91,189.9,24474.99,2024-06-15 11:00:00
8767.5,13503.78,1342.88,210.44,23824.6,2024-06-15 12:00:00
8212.88,13966.48,1244.01,137.26,23560.64,2024-06-15 13:00:00
8191.2,13501.66,1294.69,134.16,23121.71,2024-06-15 14:00:00
8584.45,13481.13,1371.34,126.23,23563.15,2024-06-15 15:00:00
9355.44,13677.95,1505.69,125.17,24664.26,2024-06-15 16:00:00
10458.94,14010.7,1766.98,120.21,26356.84,2024-06-15 17:00:00
11426.72,14675.49,2173.24,133.02,28408.47,2024-06-15 18:00:00
12267.66,14691.14,2478.84,117.0,29554.64,2024-06-15 19:00:00
12727.45,14340.36,2613.0,108.04,29788.86,2024-06-15 20:00:00
12729.79,13933.74,2639.67,98.45,29401.65,2024-06-15 21:00:00
12603.5,13620.37,2565.98,87.66,28877.52,2024-06-15 22:00:00
11862.58,12766.33,2411.08,76.98,27116.97,2024-06-15 23:00:00
11126.16,11854.39,2243.5,68.71,25292.76,2024-06-16 00:00:00
10794.45,11050.97,2310.31,63.19,24218.92,2024-06-16 01:00:00
10163.56,10455.49,2103.78,58.19,22781.01,2024-06-16 02:00:00
9760.69,9961.98,1981.49,54.36,21758.52,2024-06-16 03:00:00
9506.45,9563.64,1903.94,51.65,21025.67,2024-06-16 04:00:00
9409.64,9353.28,1858.16,49.89,20670.98,2024-06-16 05:00:00
9441.94,9262.17,1836.95,49.31,20590.37,2024-06-16 06:00:00
9775.27,9119.17,1895.12,66.36,20855.93,2024-06-16 07:00:00
9392.01,9995.13,1980.18,128.65,21495.97,2024-06-16 08:00:00
9593.0,11001.52,1776.07,168.32,22538.91,2024-06-16 09:00:00
9101.91,11512.23,1472.52,174.04,22260.7,2024-06-16 10:00:00
8410.35,12510.3,1151.07,159.91,22231.63,2024-06-16 11:00:00
8319.75,12512.21,971.61,176.95,21980.53,2024-06-16 12:00:00
8407.1,11841.2,849.77,149.37,21247.43,2024-06-16 13:00:00
8111.71,11871.0,896.14,111.97,20990.82,2024-06-16 14:00:00
8359.83,12027.08,1103.22,107.16,21597.29,2024-06-16 15:00:00
9083.2,11999.55,1239.2,115.84,22437.78,2024-06-16 16:00:00
10112.44,12518.49,1499.83,111.51,24242.26,2024-06-16 17:00:00
11042.05,12982.04,1879.67,112.95,26016.71,2024-06-16 18:00:00
11927.02,13287.32,2182.15,112.43,27508.91,2024-06-16 19:00:00
12533.38,13130.21,2323.41,101.02,28088.04,2024-06-16 20:00:00
12585.17,13046.4,2421.48,93.53,28146.58,2024-06-16 21:00:00
12525.11,12850.83,2384.17,84.83,27844.95,2024-06-16 22:00:00
11764.82,12152.19,2236.62,74.03,26227.67,2024-06-16 23:00:00
10986.81,11307.79,2119.59,66.5,24480.69,2024-06-17 00:00:00
10604.54,10643.21,2092.2,59.67,23399.64,2024-06-17 01:00:00
9993.09,10064.92,1990.35,54.78,22103.14,2024-06-17 02:00:00
9637.87,9750.55,1902.41,52.44,21343.28,2024-06-17 03:00:00
9541.63,9629.21,1870.91,50.08,21091.84,2024-06-17 04:00:00
9574.89,9696.77,1858.28,50.58,21180.51,2024-06-17 05:00:00
9947.39,10069.47,1926.33,52.03,21995.22,2024-06-17 06:00:00
10554.07,10521.95,2026.09,67.21,23169.31,2024-06-17 07:00:00
10892.1,11228.76,2251.59,146.05,24518.5,2024-06-17 08:00:00
11277.9,12338.51,2266.77,174.73,26057.9,2024-06-17 09:00:00
10768.52,13573.8,2059.5,196.29,26598.11,2024-06-17 10:00:00
10471.81,14345.39,1812.17,213.45,26842.83,2024-06-17 11:00:00
10180.49,14641.51,1630.24,164.93,26617.18,2024-06-17 12:00:00
10468.91,14352.67,1432.91,132.0,26386.49,2024-06-17 13:00:00
10179.79,13902.48,1309.31,111.49,25503.06,2024-06-17 14:00:00
10395.4,12756.47,1353.19,102.43,24607.49,2024-06-17 15:00:00
10653.32,12307.08,1528.42,107.25,24596.07,2024-06-17 16:00:00
11387.32,12552.17,1742.72,115.24,25797.45,2024-06-17 17:00:00
12462.34,13015.76,2106.28,118.7,27703.07,2024-06-17 18:00:00
13071.67,12998.26,2334.09,110.52,28514.54,2024-06-17 19:00:00
13411.63,12998.4,2449.43,97.06,28956.52,2024-06-17 20:00:00
13499.85,13212.04,2527.92,88.29,29328.1,2024-06-17 21:00:00
13346.31,12845.49,2463.88,78.54,28734.22,2024-06-17 22:00:00
12590.92,12151.59,2293.86,68.8,27105.17,2024-06-17 23:00:00
11640.02,11441.14,2142.66,61.63,25285.45,2024-06-18 00:00:00
11291.92,10832.26,2134.6,55.58,24314.36,2024-06-18 01:00:00
10754.48,10309.19,2035.96,51.88,23151.5,2024-06-18 02:00:00
10350.38,9856.4,1936.62,49.63,22193.04,2024-06-18 03:00:00
10244.31,9819.73,1891.33,47.97,22003.34,2024-06-18 04:00:00
10222.51,9831.31,1894.23,48.26,21996.31,2024-06-18 05:00:00
10556.95,10205.06,1951.65,49.22,22762.89,2024-06-18 06:00:00
11193.07,10806.87,2054.17,61.03,24115.15,2024-06-18 07:00:00
11414.06,12314.11,2381.93,140.32,26250.42,2024-06-18 08:00:00
11370.3,13802.72,2282.0,157.83,27612.85,2024-06-18 09:00:00
11050.51,14182.22,1887.17,122.54,27242.44,2024-06-18 10:00:00
11315.53,13953.75,1636.78,111.71,27017.78,2024-06-18 11:00:00
10964.55,13745.98,1440.04,156.71,26307.27,2024-06-18 12:00:00
10697.45,14026.12,1334.85,136.24,26194.65,2024-06-18 13:00:00
11011.22,13073.66,1494.38,106.38,25685.63,2024-06-18 14:00:00
11752.7,13140.17,1504.64,104.73,26502.24,2024-06-18 15:00:00
12309.45,13416.56,1636.11,92.22,27454.34,2024-06-18 16:00:00
12817.44,13453.76,1794.45,96.21,28161.86,2024-06-18 17:00:00
13141.87,13643.08,2077.3,91.2,28953.45,2024-06-18 18:00:00
13915.15,13793.68,2291.1,84.86,30084.8,2024-06-18 19:00:00
13995.83,13676.56,2411.03,79.87,30163.28,2024-06-18 20:00:00
14050.52,13570.61,2502.05,76.55,30199.73,2024-06-18 21:00:00
13724.77,13277.74,2446.41,69.06,29517.97,2024-06-18 22:00:00
12710.21,12547.98,2284.25,61.57,27604.0,2024-06-18 23:00:00
11838.24,12109.16,2178.05,55.9,26181.35,2024-06-19 00:00:00
11303.22,11001.72,2130.56,49.96,24485.46,2024-06-19 01:00:00
10778.03,10388.25,2027.64,46.64,23240.55,2024-06-19 02:00:00
10439.47,10013.23,1942.85,45.45,22441.0,2024-06-19 03:00:00
10136.0,9774.08,1928.67,44.65,21883.41,2024-06-19 04:00:00
10308.33,9845.06,1862.54,45.48,22061.42,2024-06-19 05:00:00
10505.95,10169.05,1910.12,46.85,22631.97,2024-06-19 06:00:00
10932.75,10708.5,2124.49,67.96,23833.7,2024-06-19 07:00:00
11451.73,11511.26,2319.75,159.43,25442.18,2024-06-19 08:00:00
11130.81,12632.79,2134.51,167.53,26065.64,2024-06-19 09:00:00
10778.32,13364.65,1871.75,200.98,26215.71,2024-06-19 10:00:00
10201.98,13855.34,1648.6,204.54,25910.46,2024-06-19 11:00:00
9806.82,14035.98,1448.42,132.95,25424.2,2024-06-19 12:00:00
9673.05,14166.46,1424.42,128.38,25392.31,2024-06-19 13:00:00
9769.14,13268.59,1394.97,116.17,24548.87,2024-06-19 14:00:00
10123.3,13184.11,1507.17,109.98,24924.57,2024-06-19 15:00:00
10752.93,13013.34,1551.17,97.41,25414.84,2024-06-19 16:00:00
11623.58,13743.27,1791.56,106.14,27264.55,2024-06-19 17:00:00
12309.34,13998.59,2092.48,106.7,28507.12,2024-06-19 18:00:00
13130.31,13811.16,2353.52,102.36,29397.36,2024-06-19 19:00:00
13582.09,13702.85,2454.41,94.14,29833.48,2024-06-19 20:00:00
13606.32,13629.36,2538.26,87.04,29860.98,2024-06-19 21:00:00
13427.83,13346.14,2479.4,77.91,29331.28,2024-06-19 22:00:00
12558.37,12642.96,2335.91,68.96,27606.2,2024-06-19 23:00:00
11794.86,11955.02,2230.39,61.78,26042.04,2024-06-20 00:00:00
11330.01,11160.93,2145.98,56.16,24693.07,2024-06-20 01:00:00
10860.68,10569.68,2038.04,51.6,23519.99,2024-06-20 02:00:00
10375.25,10308.68,2003.13,49.55,22736.6,2024-06-20 03:00:00
10233.69,9791.61,1931.81,48.11,22005.21,2024-06-20 04:00:00
10325.22,9888.27,1910.74,48.3,22172.53,2024-06-20 05:00:00
10680.58,10168.46,1960.18,49.39,22858.61,2024-06-20 06:00:00
11311.32,10753.84,2076.92,57.45,24199.53,2024-06-20 07:00:00
12038.37,11644.73,2333.91,155.31,26172.32,2024-06-20 08:00:00
11767.19,12762.8,2305.68,170.37,27006.04,2024-06-20 09:00:00
11044.73,13419.54,1898.91,188.72,26551.91,2024-06-20 10:00:00
10613.57,13504.14,1691.81,198.53,26008.06,2024-06-20 11:00:00
10324.45,13684.44,1518.03,120.06,25646.98,2024-06-20 12:00:00
10117.63,13890.41,1399.22,123.08,25530.34,2024-06-20 13:00:00
10316.16,13980.81,1499.72,129.96,25926.65,2024-06-20 14:00:00
10333.23,14119.17,1602.65,123.54,26178.6,2024-06-20 15:00:00
11216.54,14381.8,1701.66,124.7,27424.69,2024-06-20 16:00:00
12131.11,14525.35,1917.95,124.28,28698.69,2024-06-20 17:00:00
13078.0,14646.38,2248.47,115.99,30088.84,2024-06-20 18:00:00
13531.96,14561.66,2468.37,112.29,30674.28,2024-06-20 19:00:00
13928.34,14286.15,2559.18,103.54,30877.21,2024-06-20 20:00:00
13964.03,14047.84,2625.08,94.56,30731.52,2024-06-20 21:00:00
13760.48,13846.24,2573.88,83.82,30264.42,2024-06-20 22:00:00
12926.52,12881.87,2422.56,73.75,28304.71,2024-06-20 23:00:00
12083.14,11929.3,2289.39,66.34,26368.16,2024-06-21 00:00:00
11575.4,11153.69,2209.69,59.45,24998.22,2024-06-21 01:00:00
10881.8,10516.32,2120.23,55.23,23573.58,2024-06-21 02:00:00
10461.94,10018.19,2036.76,52.26,22569.15,2024-06-21 03:00:00
10334.36,9720.14,2130.04,50.33,22234.87,2024-06-21 04:00:00
10447.87,9665.21,1932.53,50.02,22095.62,2024-06-21 05:00:00
10762.2,10052.06,1959.21,50.46,22823.93,2024-06-21 06:00:00
11437.89,10568.8,2045.01,57.92,24109.63,2024-06-21 07:00:00
12028.87,11779.0,2186.93,170.8,26165.6,2024-06-21 08:00:00
11729.43,14099.65,2158.41,210.76,28198.26,2024-06-21 09:00:00
10922.59,14480.75,1931.99,215.57,27550.9,2024-06-21 10:00:00
10643.05,14382.68,1918.84,208.54,27153.11,2024-06-21 11:00:00
10482.97,14331.69,1817.97,121.26,26753.88,2024-06-21 12:00:00
10206.05,15006.02,1679.95,98.32,26990.33,2024-06-21 13:00:00
10256.22,14568.25,1514.44,104.61,26443.53,2024-06-21 14:00:00
10777.11,14500.41,1600.08,132.55,27010.15,2024-06-21 15:00:00
11897.07,14860.04,1772.1,115.8,28645.0,2024-06-21 16:00:00
12754.84,15449.45,2041.2,118.77,30364.26,2024-06-21 17:00:00
13924.34,15911.27,2394.5,119.91,32350.01,2024-06-21 18:00:00
14681.76,16047.38,2592.67,116.35,33438.16,2024-06-21 19:00:00
14978.06,15567.18,2648.87,108.32,33302.45,2024-06-21 20:00:00
14801.04,15042.22,2668.01,98.4,32609.67,2024-06-21 21:00:00
14480.72,14573.73,2614.37,87.83,31756.65,2024-06-21 22:00:00
13520.33,13619.84,2461.2,77.25,29678.61,2024-06-21 23:00:00
12587.88,12627.13,2300.6,69.69,27585.3,2024-06-22 00:00:00
12009.14,11683.78,2256.0,61.92,26010.84,2024-06-22 01:00:00
11302.2,11175.87,2133.9,55.82,24667.78,2024-06-22 02:00:00
10820.27,10618.07,2038.22,51.67,23528.22,2024-06-22 03:00:00
10519.75,10391.9,1942.21,49.75,22903.61,2024-06-22 04:00:00
10424.22,10018.44,1913.03,47.75,22403.45,2024-06-22 05:00:00
10434.94,9955.27,1912.56,47.65,22350.41,2024-06-22 06:00:00
10681.82,10441.23,1950.13,54.55,23127.73,2024-06-22 07:00:00
11282.44,11438.39,2050.57,180.92,24952.32,2024-06-22 08:00:00
11521.78,13930.33,1892.69,206.24,27551.04,2024-06-22 09:00:00
10949.11,14650.05,1829.68,211.22,27640.05,2024-06-22 10:00:00
10655.01,14798.79,1769.15,183.46,27406.41,2024-06-22 11:00:00
11037.97,14814.88,1549.48,161.67,27564.03,2024-06-22 12:00:00
11005.69,14559.94,1625.01,121.85,27312.49,2024-06-22 13:00:00
11328.3,14642.89,1660.5,111.34,27743.03,2024-06-22 14:00:00
11959.06,15193.03,1747.3,123.39,29022.78,2024-06-22 15:00:00
12857.41,15970.28,1928.23,127.17,30883.09,2024-06-22 16:00:00
13997.26,16562.44,2174.29,126.01,32860.0,2024-06-22 17:00:00
15265.83,17209.45,2530.68,127.51,35133.46,2024-06-22 18:00:00
16392.16,17330.73,2812.27,125.19,36660.35,2024-06-22 19:00:00
16737.79,16816.73,2901.63,117.2,36573.34,2024-06-22 20:00:00
16256.2,16090.11,2907.4,107.72,35361.43,2024-06-22 21:00:00
15680.4,15542.56,2833.51,96.72,34153.2,2024-06-22 22:00:00
14522.66,14587.78,2649.05,85.77,31845.26,2024-06-22 23:00:00
13509.58,13522.05,2487.79,77.83,29597.25,2024-06-23 00:00:00
12796.1,12485.1,2407.68,70.32,27759.19,2024-06-23 01:00:00
11949.49,11769.99,2256.79,65.01,26041.27,2024-06-23 02:00:00
11372.97,11061.43,2147.87,61.22,24643.49,2024-06-23 03:00:00
10875.24,10729.66,2056.32,58.24,23719.45,2024-06-23 04:00:00
10504.5,10297.14,2004.45,56.35,22862.44,2024-06-23 05:00:00
10428.51,10178.78,1977.59,54.79,22639.66,2024-06-23 06:00:00
10375.21,10495.61,1973.17,62.85,22906.85,2024-06-23 07:00:00
10428.32,11687.03,2155.35,195.48,24466.18,2024-06-23 08:00:00
10600.98,14428.4,2238.71,218.28,27486.36,2024-06-23 09:00:00
10581.45,15578.78,2243.5,225.73,28629.47,2024-06-23 10:00:00
10490.72,15867.66,2194.11,191.57,28744.06,2024-06-23 11:00:00
10982.86,16081.53,2070.69,136.02,29271.11,2024-06-23 12:00:00
11129.22,16317.17,2041.08,161.06,29648.53,2024-06-23 13:00:00
11306.38,16194.46,2111.28,130.35,29742.47,2024-06-23 14:00:00
12334.05,16456.67,2210.74,125.64,31127.09,2024-06-23 15:00:00
13182.74,16990.3,2399.28,129.04,32701.36,2024-06-23 16:00:00
14069.25,17465.04,2584.18,131.45,34249.92,2024-06-23 17:00:00
15334.96,17934.21,2949.75,133.41,36352.32,2024-06-23 18:00:00
16293.02,18026.93,3184.68,131.74,37636.36,2024-06-23 19:00:00
16460.64,17213.74,3150.87,123.94,36949.19,2024-06-23 20:00:00
16048.1,16607.18,3118.01,114.85,35888.15,2024-06-23 21:00:00
15506.27,16091.56,3035.36,106.87,34740.07,2024-06-23 22:00:00
14424.0,15037.96,2836.2,96.12,32394.29,2024-06-23 23:00:00
13166.37,13901.35,2655.4,88.25,29811.38,2024-06-24 00:00:00
12328.35,12788.38,2583.11,80.61,27780.45,2024-06-24 01:00:00
11560.57,11987.57,2534.69,75.03,26157.86,2024-06-24 02:00:00
11002.55,11537.26,2301.3,71.13,24912.24,2024-06-24 03:00:00
10773.38,10879.92,2246.29,69.16,23968.75,2024-06-24 04:00:00
10805.9,10995.05,2323.79,68.67,24193.41,2024-06-24 05:00:00
11124.71,11299.33,2233.12,67.23,24724.39,2024-06-24 06:00:00
11799.31,11940.61,2362.38,74.92,26177.23,2024-06-24 07:00:00
12657.58,13948.36,2619.15,218.38,29443.47,2024-06-24 08:00:00
12992.2,16174.38,2673.76,232.16,32072.51,2024-06-24 09:00:00
12567.41,17119.88,2639.38,237.59,32564.25,2024-06-24 10:00:00
12969.1,17094.9,2422.06,158.7,32644.75,2024-06-24 11:00:00
13216.97,17075.67,2353.35,144.92,32790.91,2024-06-24 12:00:00
13937.26,17406.96,2369.35,136.12,33849.69,2024-06-24 13:00:00
14253.49,17862.85,2384.96,126.13,34627.43,2024-06-24 14:00:00
14724.49,18513.83,2551.15,131.22,35920.68,2024-06-24 15:00:00
15256.89,19490.3,2703.49,135.31,37585.99,2024-06-24 16:00:00
15405.46,19531.11,2878.21,138.74,37953.52,2024-06-24 17:00:00
16002.61,19163.24,3123.92,140.21,38429.99,2024-06-24 18:00:00
16664.71,18697.28,3307.05,164.6,38833.64,2024-06-24 19:00:00
16664.36,17856.77,3278.37,133.55,37933.05,2024-06-24 20:00:00
16330.19,17094.08,3207.75,123.42,36755.44,2024-06-24 21:00:00
15787.71,16508.55,3108.93,111.66,35516.86,2024-06-24 22:00:00
14716.13,15354.65,2886.71,102.12,33059.61,2024-06-24 23:00:00
13489.59,14332.21,2617.75,91.7,30531.25,2024-06-25 00:00:00
12862.02,13147.62,2636.86,82.61,28729.11,2024-06-25 01:00:00
12061.74,12493.33,2462.65,75.9,27093.63,2024-06-25 02:00:00
11569.62,11825.09,2317.33,72.11,25784.16,2024-06-25 03:00:00
11365.58,11547.94,2249.09,69.23,25231.85,2024-06-25 04:00:00
11441.69,11403.83,2191.42,68.77,25105.72,2024-06-25 05:00:00
11714.41,11642.95,2217.49,68.33,25643.18,2024-06-25 06:00:00
12434.06,12596.91,2309.13,71.68,27411.78,2024-06-25 07:00:00
13077.61,14252.57,2569.28,100.91,30000.37,2024-06-25 08:00:00
13398.12,15842.33,2655.47,168.88,32064.79,2024-06-25 09:00:00
12944.64,16410.28,2458.26,171.23,31984.41,2024-06-25 10:00:00
13426.49,16539.97,2393.22,183.16,32542.84,2024-06-25 11:00:00
13871.57,16609.11,2165.6,162.6,32808.85,2024-06-25 12:00:00
13968.29,16637.55,2109.06,153.13,32868.04,2024-06-25 13:00:00
14153.98,17024.49,2149.1,145.19,33472.76,2024-06-25 14:00:00
14473.59,17656.96,2299.38,134.96,34564.89,2024-06-25 15:00:00
15037.22,18399.03,2469.49,139.79,36045.53,2024-06-25 16:00:00
15661.15,18715.83,2556.3,142.93,37076.21,2024-06-25 17:00:00
16192.55,18637.52,2853.33,143.46,37826.86,2024-06-25 18:00:00
16725.37,17927.45,3060.61,141.99,37855.41,2024-06-25 19:00:00
16686.54,17390.26,3038.31,133.98,37249.09,2024-06-25 20:00:00
16302.28,16744.38,3009.71,126.62,36182.98,2024-06-25 21:00:00
15771.31,16124.69,2917.43,116.09,34929.52,2024-06-25 22:00:00
14628.63,15050.58,2707.05,104.92,32491.19,2024-06-25 23:00:00
13502.28,14053.82,2541.29,94.26,30191.66,2024-06-26 00:00:00
12847.95,12825.61,2495.32,85.78,28254.67,2024-06-26 01:00:00
12010.92,11955.62,2376.64,81.09,26424.28,2024-06-26 02:00:00
11605.95,11423.53,2277.62,77.22,25384.32,2024-06-26 03:00:00
11244.01,11143.87,2180.65,73.78,24642.29,2024-06-26 04:00:00
11217.27,11031.32,2158.37,72.5,24479.46,2024-06-26 05:00:00
11474.69,11267.89,2187.04,72.82,25002.44,2024-06-26 06:00:00
11988.3,11992.24,2303.36,81.36,26365.26,2024-06-26 07:00:00
12318.27,13998.91,2714.24,177.5,29208.91,2024-06-26 08:00:00
12892.32,15051.87,2649.06,230.83,30824.08,2024-06-26 09:00:00
12344.14,16163.51,2329.08,236.6,31073.33,2024-06-26 10:00:00
11746.91,16631.2,2180.58,242.57,30801.27,2024-06-26 11:00:00
11521.87,16747.76,1976.06,239.02,30484.7,2024-06-26 12:00:00
11138.66,16836.4,1986.31,189.39,30150.76,2024-06-26 13:00:00
11340.25,16904.27,1990.4,145.99,30380.91,2024-06-26 14:00:00
11624.19,17027.62,2090.17,133.49,30875.47,2024-06-26 15:00:00
12377.63,17327.38,2304.18,134.63,32143.81,2024-06-26 16:00:00
13164.39,17660.05,2498.85,136.42,33459.71,2024-06-26 17:00:00
14176.51,18231.41,2720.14,137.74,35265.8,2024-06-26 18:00:00
15018.22,17868.09,2910.32,135.53,35932.16,2024-06-26 19:00:00
15423.75,16950.35,2915.23,127.71,35417.05,2024-06-26 20:00:00
15190.75,16273.49,2919.85,119.3,34503.38,2024-06-26 21:00:00
14930.41,15758.44,2833.04,109.14,33631.03,2024-06-26 22:00:00
13874.54,14677.34,2629.93,98.04,31279.84,2024-06-26 23:00:00
12901.38,13732.33,2409.03,88.56,29131.3,2024-06-27 00:00:00
12308.2,12616.76,2401.77,81.36,27408.09,2024-06-27 01:00:00
11640.23,11903.42,2292.44,76.0,25912.1,2024-06-27 02:00:00
11539.67,11361.74,2180.82,71.68,25153.91,2024-06-27 03:00:00
10880.25,11266.92,2132.41,68.59,24348.17,2024-06-27 04:00:00
10958.91,11150.41,2120.13,67.65,24297.1,2024-06-27 05:00:00
11247.08,11421.38,2133.2,68.07,24869.74,2024-06-27 06:00:00
11763.97,11920.71,2238.79,77.52,26001.0,2024-06-27 07:00:00
12641.88,13473.46,2476.92,186.48,28778.74,2024-06-27 08:00:00
12656.35,15410.92,2361.77,226.19,30655.24,2024-06-27 09:00:00
12108.41,16119.34,2101.02,219.74,30548.5,2024-06-27 10:00:00
11577.87,16247.15,1858.53,176.31,29859.86,2024-06-27 11:00:00
11184.38,16628.54,1765.52,154.3,29732.74,2024-06-27 12:00:00
11396.55,16643.71,1816.08,130.12,29986.47,2024-06-27 13:00:00
11583.43,16422.7,1853.79,122.43,29982.36,2024-06-27 14:00:00
12121.43,16872.5,1967.55,129.25,31090.73,2024-06-27 15:00:00
12659.46,17280.81,2160.99,129.79,32231.05,2024-06-27 16:00:00
13017.85,17497.81,2403.22,133.54,33052.42,2024-06-27 17:00:00
14011.92,17852.64,2718.03,138.69,34721.28,2024-06-27 18:00:00
14890.91,17623.9,2916.67,133.99,35565.48,2024-06-27 19:00:00
15262.7,16821.15,2920.28,123.02,35127.15,2024-06-27 20:00:00
15084.46,16171.08,2921.18,114.76,34291.47,2024-06-27 21:00:00
14783.44,15689.84,2856.67,103.96,33433.9,2024-06-27 22:00:00
13732.48,14653.33,2669.28,91.22,31146.31,2024-06-27 23:00:00
12733.3,13532.31,2474.55,79.95,28820.12,2024-06-28 00:00:00
12248.76,12608.18,2432.81,71.52,27361.26,2024-06-28 01:00:00
11665.5,11812.34,2268.04,65.69,25811.57,2024-06-28 02:00:00
11239.71,11387.83,2311.76,62.23,25001.53,2024-06-28 03:00:00
10946.41,11139.67,2250.46,59.67,24396.2,2024-06-28 04:00:00
10915.65,10955.58,2081.8,57.88,24010.92,2024-06-28 05:00:00
11097.0,11195.99,2123.95,57.96,24474.9,2024-06-28 06:00:00
11589.34,11859.93,2232.25,64.89,25746.41,2024-06-28 07:00:00
12078.08,13785.49,2457.53,197.91,28519.01,2024-06-28 08:00:00
12566.51,15647.89,2277.49,150.65,30642.54,2024-06-28 09:00:00
12268.11,16045.36,2020.85,158.37,30492.69,2024-06-28 10:00:00
11590.41,16187.75,1849.11,141.48,29768.75,2024-06-28 11:00:00
11411.41,16000.32,1767.87,109.04,29288.64,2024-06-28 12:00:00
11559.58,15607.31,1729.49,128.25,29024.62,2024-06-28 13:00:00
12103.89,15457.21,1717.63,104.51,29383.25,2024-06-28 14:00:00
12597.35,15697.83,1759.57,110.47,30165.23,2024-06-28 15:00:00
13004.9,16103.61,1923.48,115.79,31147.77,2024-06-28 16:00:00
14039.13,16310.28,2177.07,120.06,32646.54,2024-06-28 17:00:00
15118.79,16627.89,2473.08,122.77,34342.53,2024-06-28 18:00:00
15819.62,16419.94,2668.7,119.65,35027.91,2024-06-28 19:00:00
16110.53,15735.0,2705.96,110.83,34662.32,2024-06-28 20:00:00
15803.88,15174.96,2712.58,101.38,33792.8,2024-06-28 21:00:00
15336.94,14752.41,2649.14,91.06,32829.55,2024-06-28 22:00:00
14241.3,13823.74,2473.16,81.45,30619.65,2024-06-28 23:00:00
13241.62,13161.13,2306.19,72.87,28781.81,2024-06-29 00:00:00
12556.38,12037.18,2284.46,67.05,26945.07,2024-06-29 01:00:00
11765.66,11298.39,2170.34,62.48,25296.86,2024-06-29 02:00:00
11211.38,10802.06,2066.94,58.76,24139.15,2024-06-29 03:00:00
10872.56,10457.57,1985.3,55.73,23371.15,2024-06-29 04:00:00
10694.15,10343.76,1971.46,54.37,23063.75,2024-06-29 05:00:00
10663.08,10423.17,1917.68,54.27,23058.2,2024-06-29 06:00:00
10787.3,10713.62,1920.79,59.64,23481.34,2024-06-29 07:00:00
11398.43,11970.51,2069.58,181.54,25620.06,2024-06-29 08:00:00
11403.15,13828.12,1920.9,183.21,27335.38,2024-06-29 09:00:00
11021.27,14067.89,1642.11,219.3,26950.57,2024-06-29 10:00:00
10741.07,13796.95,1394.25,207.14,26139.41,2024-06-29 11:00:00
10675.55,13759.11,1277.71,159.64,25872.02,2024-06-29 12:00:00
10912.98,13748.22,1371.05,178.41,26210.66,2024-06-29 13:00:00
11417.73,14144.43,1465.5,104.64,27132.3,2024-06-29 14:00:00
11909.01,14049.43,1594.11,108.72,27661.27,2024-06-29 15:00:00
12222.44,14730.89,1848.88,114.03,28916.24,2024-06-29 16:00:00
13240.79,15416.47,2086.54,118.25,30862.04,2024-06-29 17:00:00
14428.51,16019.04,2443.83,120.4,33011.78,2024-06-29 18:00:00
15442.54,16066.11,2705.09,117.99,34331.73,2024-06-29 19:00:00
15747.64,15568.96,2749.11,109.76,34175.48,2024-06-29 20:00:00
15562.93,14884.38,2764.15,99.5,33310.95,2024-06-29 21:00:00
15113.49,14317.6,2697.9,89.93,32218.92,2024-06-29 22:00:00
14091.67,13483.79,2531.03,79.43,30185.93,2024-06-29 23:00:00
13055.54,12919.84,2355.81,71.47,28402.66,2024-06-30 00:00:00
12383.13,11717.58,2339.99,64.53,26505.23,2024-06-30 01:00:00
11751.91,11125.78,2212.09,59.04,25148.82,2024-06-30 02:00:00
11315.6,10614.49,2076.2,55.79,24062.08,2024-06-30 03:00:00
11109.69,10284.12,2006.17,53.84,23453.82,2024-06-30 04:00:00
10981.56,10024.65,1946.26,52.43,23004.9,2024-06-30 05:00:00
10823.44,9846.28,1926.89,53.04,22649.65,2024-06-30 06:00:00
10885.8,10360.79,1970.38,63.01,23279.99,2024-06-30 07:00:00
11572.8,11809.82,2053.38,194.22,25630.22,2024-06-30 08:00:00
11581.04,13661.9,2064.13,178.41,27485.49,2024-06-30 09:00:00
11200.77,13892.91,1905.0,212.43,27211.1,2024-06-30 10:00:00
10624.46,13943.56,1678.37,214.06,26460.46,2024-06-30 11:00:00
10253.27,13649.23,1609.89,150.21,25662.6,2024-06-30 12:00:00
10087.3,13754.91,1502.27,138.67,25483.16,2024-06-30 13:00:00
10585.55,13565.55,1553.86,109.6,25814.57,2024-06-30 14:00:00
11480.42,14167.85,1784.03,112.27,27544.56,2024-06-30 15:00:00
12336.41,15397.23,1929.26,117.71,29780.61,2024-06-30 16:00:00
13543.9,15981.55,2211.31,120.71,31857.47,2024-06-30 17:00:00
14584.24,16579.13,2562.26,124.83,33850.45,2024-06-30 18:00:00
15523.51,16819.76,2809.06,123.39,35275.72,2024-06-30 19:00:00
15920.2,16280.54,2854.55,111.67,35166.96,2024-06-30 20:00:00
15491.08,15609.63,2827.04,102.21,34029.96,2024-06-30 21:00:00
15038.38,15074.33,2745.99,91.73,32950.43,2024-06-30 22:00:00
14022.11,14048.55,2539.65,82.15,30692.47,2024-06-30 23:00:00
12861.56,12933.13,2349.28,73.48,28217.46,2024-07-01 00:00:00
12125.23,12067.59,2317.45,66.49,26576.76,2024-07-01 01:00:00
